name,star,comment,class,address,latitude,longitude
戀鮮乳中和店,4.3,146,冰品飲料店,沒有地址,24.9979872,121.5086082
港仔找茶,4.8,15,冰品飲料店,新北市中和區安平路8號,24.9936573,121.5088733
清涼小棧-創意飲品店,4.8,68,冰品飲料店,新北市永和區民享街1巷二號一樓,24.9958024,121.5149142
ㄋㄟㄋㄟ補給站綠豆沙,3.6,17,冰品飲料店,新北市中和區信義街29號,24.9893107,121.5111381
玉山燒仙草,4,44,冰品飲料店,新北市中和區景新街410巷13之2號,24.9889058,121.5120835
福滿溢黑砂糖剉冰 創始店,4.1,748,冰品飲料店,新北市永和區安樂路240-1號,25.0027453,121.5149541
鱷油手工現洗愛玉,4.7,19,冰品飲料店,沒有地址,25.0089119,121.5109143
玖柒冰品店,3,2,冰品飲料店,新北市永和區智光街95號,24.9971015,121.5163997
阿爸?芋圓 樂華店,4.3,5,冰品飲料店,新北市永和區保平路18巷1號,25.0076477,121.5123365
四季可舒丫茶專賣店（萬青店）,4.4,39,冰品飲料店,台北市萬華區萬青街139號,25.0233274,121.5016407
三年五班黑糖珍珠鋪-中和安平店,4.2,374,冰品飲料店,沒有地址,24.9972414,121.511623
好實在冰品店,4.6,108,冰品飲料店,沒有地址,24.996923,121.51142
康青龍創意茶飲_中和景安店,4.1,78,冰品飲料店,沒有地址,24.9953452,121.5055363
清心福全 永和宜安店-珍珠奶茶手搖飲料專賣店,4.1,133,冰品飲料店,沒有地址,24.9956694,121.5140024
Hashtea 井製茶飲,4.6,126,冰品飲料店,沒有地址,24.9940661,121.5051631
原味穀舞-中和宜安店,4.4,72,冰品飲料店,沒有地址,24.9985863,121.5091129
蓋斯茶中和永安站,5,177,冰品飲料店,沒有地址,25.0031781,121.5133512
CoCo都可 景安店,3.7,187,冰品飲料店,沒有地址,24.9930879,121.5047158
佐日光茶館 景安店,4,110,冰品飲料店,沒有地址,24.9937197,121.5039949
一只小芋圓-中和景新店｜人氣飲料｜網紅甜品｜寵物友善｜手工仙草｜黑糖刨冰｜芋圓地瓜圓｜超大杯,4.9,130,冰品飲料店,沒有地址,24.9941745,121.5084147
可不可熟成紅茶-中和景安店,3.4,115,冰品飲料店,沒有地址,24.992961,121.5049851
50嵐 景安店,3.2,48,冰品飲料店,沒有地址,24.9932398,121.5050186
鮮饗茶GOTCHA-永和店,4.4,185,冰品飲料店,沒有地址,24.9955173,121.513828
留校茶看冷熱飲-校長室,4.1,141,冰品飲料店,沒有地址,24.9888944,121.511755
港仔找茶,4.8,15,冰品飲料店,沒有地址,24.9936573,121.5088733
COMEBUY(中和中安店),4.1,182,冰品飲料店,沒有地址,25.0020554,121.5123007
泰國·遇泰式奶茶專賣店(四號公園店),4.4,112,冰品飲料店,沒有地址,25.0021316,121.512368
兔子茶飲,4.3,13,冰品飲料店,沒有地址,24.9916396,121.5182343
燒等一夏Ciao ice-中和冰店 中和芝麻湯圓 中和紅豆湯 永安市場冰店 燒仙草 四號公園冰店,4.7,111,冰品飲料店,沒有地址,24.9989869,121.5131495
Gathering複合式泡沫紅茶店,5,1,珍珠奶茶,沒有地址,24.9958485,121.5105203
麻古茶坊中和中和店,3.5,171,冰品飲料店,沒有地址,25.0016445,121.4998076
五桐號WooTea 新北南勢角店,4,319,冰品飲料店,沒有地址,24.9891449,121.509785
禮采芙-永安市場店-永和特色茶飲|必喝飲料|熱門飲料|人氣飲料|奶蓋首選|在地推薦飲料,4.7,221,冰品飲料店,沒有地址,25.0017362,121.5100911
泰上飲,4.9,27,冰品飲料店,沒有地址,24.9883953,121.5113889
李記紅茶永和中正店,4.6,27,冰品飲料店,沒有地址,24.9955194,121.5138466
Different 酪梨大王,3.5,21,冰品飲料店,沒有地址,24.9904369,121.5082799
巷內綠豆饌,4.6,98,冰品飲料店,沒有地址,25.0026739,121.5122107
迷客夏Milksha 新北景新店,3.9,615,冰品飲料店,沒有地址,24.9907438,121.5121752
超大杯飲料店,3,1,冰品飲料店,新北市中和區景新街410巷21號,24.9887868,121.5117705
14號綠豆沙,4,7,冰品飲料店,新北市中和區仁愛街14號1樓,24.9889704,121.5106201
閑茗樓 新店店-新店必喝飲品|人氣飲料|推薦手搖|夏季飲品|飲料店推薦|珍珠奶茶推薦,4.6,605,冰品飲料店,新北市新店區中正路187號,24.9721986,121.5406292
默沫-新店北新店-手搖飲 茶飲 珍珠奶茶 水果茶,4.5,265,珍珠奶茶,新北市新店區北新路一段215號,24.9652199,121.540261
萃茶風,4.6,426,冰品飲料店,沒有地址,24.9957832,121.4879592
CoCo都可 宜安店,3.9,133,冰品飲料店,新北市中和區宜安路160號,24.9988892,121.5091343
喫茶趣ToGo(環球店),3,22,珍珠奶茶,新北市中和區中山路三段122號B2樓,25.006436,121.475059
泰上飲,4.9,27,冰品飲料店,新北市中和區信義街58號,24.9883953,121.5113889
源平溪豆花大王,3.4,117,冰品飲料店,新北市中和區忠孝街126-1號,24.9866092,121.5121075
好了啦紅茶冰－新店永安店,4,2,冰品飲料店,新北市新店區永安街80巷1號1樓3室,24.9860796,121.5201915
清心福全冷飲站中和自立店,2.7,118,冰品飲料店,新北市中和區自立路187號,24.9913939,121.5239644
中安冰店,3.7,3,冰品飲料店,新北市新店區安和路三段29-2號,24.9812679,121.5176231
吉茶莊-華夏科大店,3.1,17,冰品飲料店,新北市中和區工專路26號,24.9810374,121.5070329
烏弄原生茶飲 中和新生店,4.1,81,冰品飲料店,新北市中和區新生街150號,25.0005989,121.4836069
一芳水果茶 中和建一店,3.5,62,冰品飲料店,新北市中和區建一路183號,24.9980412,121.4883126
50嵐 中和遠東店,3.2,155,冰品飲料店,新北市中和區連城路395號,24.9960596,121.4863919
茶湯會 中和連城店,3.7,45,冰品飲料店,新北市中和區連城路385號,24.9960511,121.4866611
小茶齋 新莊店（自取買五送一）,3.9,289,冰品飲料店,新北市新莊區建福路73號,25.026766,121.4269907
茗山茶行,4.4,5,茶葉店,新北市中和區復興路295號,24.9900608,121.5016922
古早味紅茶,5,4,冰品飲料店,新北市中和區復興路281號,24.9901661,121.5021182
月半星球｜金賞獎??白玉鍋煮厚奶茶｜冰沙奶蓋｜中和板橋飲料｜,4.8,244,冰品飲料店,沒有地址,25.0057423,121.4754669
50嵐 德行店,3.8,287,冰品飲料店,台北市士林區德行西路60號,25.105171,121.522829
清心福全(中和華新店),2.7,151,冰品飲料店,新北市中和區華新街117號,24.9820071,121.5070271
貨櫃茶屋,4.4,15,冰品飲料店,新北市中和區忠孝街22號1樓,24.9828898,121.5104493
啾豆綠豆沙飲品裕民店,4.8,81,冰品飲料店,沒有地址,25.0287829,121.461339
金五春職人茶飲(伊通店),4.9,1,冰品飲料店,台北市中山區伊通街112-1號,25.054223,121.5346862
有飲 Youin 創意飲品-新北土城店,4.4,106,飲品分銷商,新北市土城區裕民路105號,24.9868956,121.4509597
甲文青茶飲專? 新北蘆洲店,4.8,629,冰品飲料店,新北市蘆洲區中正路160號,25.08565,121.4687568
七盞茶 中山吉林店-中山區推薦飲品|200元外送|手搖飲推薦|熱門飲料|下午茶點心|必喝飲品,4.2,143,冰品飲料店,台北市中山區吉林路211號,25.0603252,121.5303728
50嵐 萬隆店,3.8,273,冰品飲料店,台北市文山區羅斯福路五段217號,25.0021686,121.5391303
春山茶水舖,4.5,1,冰品飲料店,台北市大安區復興南路二段323號,25.0238974,121.5435673
再睡5分鐘 - 台北南陽店,4.6,5,冰品飲料店,台北市中正區南陽街24號,25.0443763,121.5160724
滿上仙草茶飲專賣店,3.9,306,冰品飲料店,台北市中山區松江路58號,25.0487859,121.5327458
進發家 通化店,4.2,138,冰品飲料店,台北市大安區通化街97號,25.0297497,121.5542529
五桐號 通化旗艦店,3.6,945,冰品飲料店,台北市大安區通化街41號,25.0308243,121.5543627
1996 台灣茶葉飲品專賣店,4.9,910,冰品飲料店,台北市大同區承德路三段25號,25.0640643,121.5185486
Pinatshiu WuXing 坪林手,4.5,396,冰品飲料店,台北市信義區吳興街92號,25.0304661,121.5606826
拾年茶事-萬華西門店,4.8,309,冰品飲料店,台北市萬華區漢中街195號,25.040959,121.506693
易水寒-永和分店,4.6,102,冰品飲料店,新北市永和區竹林路44-2號,25.014169,121.5175355
淘汽小姐 Naughty Lady_(歐姆蕾爆乳捲、氣泡飲、甜點、客製化飲品、外送服務),4.4,543,冰品飲料店,沒有地址,24.9950247,121.5005323
不一樣珍珠奶茶店,3.4,200,珍珠奶茶,新北市板橋區重慶路12巷1號,25.0077462,121.4607435
黛黛茶 公館秀泰店,4.4,184,冰品飲料店,台北市中正區羅斯福路四段136巷3號,25.0127214,121.535457
Tree.DA?茶飲（西門/飲料/黑糖珍珠鮮奶/3Q奶茶/ ???/珍珠奶茶）,5,229,冰品飲料店,台北市萬華區貴陽街二段115-13號,25.0400413,121.5027174
俊客思飲料店,4.1,130,冰品飲料店,新北市永和區民生路45號1樓,24.9979182,121.522891
五桐號WooTea 台北景美店,4.4,284,冰品飲料店,台北市文山區景文街104號,24.9901189,121.540905
CoCo都可 景文店,4.3,413,冰品飲料店,台北市文山區景文街95號,24.9909743,121.5413486
清心福全 景文店,2.4,196,冰品飲料店,台北市文山區景文街129號,24.9902166,121.5411819
可不可熟成紅茶 台北景美店,3.7,70,冰品飲料店,台北市文山區景文街43號,24.9919429,121.5414201
武林茶文創人文茶飲坊/景美景文店,4.4,351,珍珠奶茶,台北市文山區景文街88號1樓,24.99045,121.540983
大苑子 台北景美店,3.1,384,冰品飲料店,台北市文山區景文街94號,24.990332,121.540962
月半杯杯飲品販賣所 景大店,5,3,冰品飲料店,新北市新店區安忠路99號景文科大 第一餐廳 F棟 B2 景文宿舍大樓對面棟B2,24.9505337,121.5095648
COMEBUY 景美店,4.4,314,冰品飲料店,台北市文山區景中街9號,24.9930511,121.5418569
清心福全中和景新店,5,4,無酒精飲料店,新北市中和區景新街382號,24.9898841,121.5123513
泰讚了 thai like tea 泰式奶茶/ 景美店,4.4,107,冰品飲料店,台北市文山區景興路282巷7號號1樓,24.9896921,121.5416663
雨濃,4.3,6,冰品飲料店,新北市中和區景新街467巷4號1樓,24.9881283,121.5137244
敦本堂極品康美茶,4.8,24,冰品飲料店,新北市中和區信義街56號,24.9885854,121.5112787
飲飲作樂吐司果汁飲品,4.7,10,冰品飲料店,新北市新店區安祥路102巷98弄2號,24.96372,121.4875797
得正#中和環球計劃,3.9,79,無酒精飲料店,新北市中和區中山路三段125號,25.0059805,121.4743567
北投紅茶,3.6,36,無酒精飲料店,沒有地址,25.0022289,121.5105623
享萃,5,43,冰品飲料店,台北市大同區長安西路220巷16號,25.0507824,121.5145398
Passion鮮喝茶,4.9,24,珍珠奶茶,新北市中和區民德路296號1樓,24.9955586,121.4673924
有飲 Youin 創意飲品-台北大安店,4,1,冰品飲料店,台北市大安區大安路一段95號,25.0405023,121.5462661
QQ茶舖,0,0,冰品飲料店,新北市中和區民安街21號,25.000535,121.480466
超級達可樹林（三俊店）,3.7,22,冰品飲料店,新北市樹林區三俊街121號,25.0156475,121.417668
你的茶 unique tea,4.3,97,冰品飲料店,新北市中和區民有街1號,25.0058013,121.4754902
晴喜摘 板橋民生店,4.8,331,冰品飲料店,新北市板橋區民生路三段60號,25.0254295,121.4673337
COMEBUY_板橋民生店,4.3,251,冰品飲料店,新北市板橋區民生路三段48號,25.0251824,121.467423
小豆花冰品店,4.7,36,冰品飲料店,新北市永和區民生路61號一樓,24.9974809,121.522845
50嵐 民生店,3.5,324,冰品飲料店,台北市松山區民生東路四段104號,25.0580181,121.5542381
degugu果果迪 (敦北民生總店),4.5,370,冰品飲料店,台北市松山區民生東路四段65號,25.0580268,121.5509572
樂法 Le Phare - 民生店,4.7,261,冰品飲料店,台北市松山區民生東路三段130巷16號,25.0566428,121.5460921
天仁茗茶 民生社區店,3.4,192,冰品飲料店,台北市松山區民生東路五段126號,25.0586273,121.5612664
果汁媽粉條爸,4.2,428,冰品飲料店,新北市板橋區民生路二段230-1號,25.0221804,121.4690344
冠葉Kuantea,4.7,11,珍珠奶茶,台北市松山區民生東路四段72號,25.057846,121.552434
茶湯會(民生東五店),3.5,58,冰品飲料店,台北市松山區民生東路五段197-2號,25.0592112,121.5662559
健康橘子工坊(台北民生店),3.6,130,冰品飲料店,台北市松山區三民路156號,25.0614211,121.5632993
潮太泰????現作泰式奶茶,5,248,冰品飲料店,台北市中山區民生東路一段23巷2號,25.0583266,121.5243598
春陽茶事 台北雙連店,3.1,184,冰品飲料店,台北市中山區民生西路11號,25.0579128,121.5216149
享想 松山民生店,3.9,289,冰品飲料店,台北市松山區三民路111號1樓,25.0578205,121.563336
伊莉莎白紅茶書房-寧夏夜市殿,3.2,299,冰品飲料店,台北市大同區民生西路231號,25.057175,121.5157569
50嵐 新東店,3.9,150,冰品飲料店,台北市松山區民生東路五段197-1號,25.0592075,121.5661594
清心福全松山民生東店-珍珠奶茶手搖飲料專賣店,2.9,176,冰品飲料店,台北市中山區遼寧街43號,25.048702,121.542248
霜江茶行 台北北醫店,2.4,120,冰品飲料店,台北市信義區莊敬路390號,25.027359,121.565463
錨起來喝(台北雙連店),3.5,344,珍珠奶茶,台北市大同區民生西路149號,25.0574384,121.5179141
茶涎富錦店,4.6,227,冰品飲料店,台北市松山區富錦街532號,25.061261,121.5658241
再睡5分鐘 - 台北寧夏店,4.8,1,冰品飲料店,台北市大同區民生西路212號,25.0568827,121.5149738
EPIC茶茶,4.6,181,冰品飲料店,台北市松山區民權東路三段160巷17號,25.0605413,121.5475912
一手私藏世界紅茶 台北通化店,3.9,140,冰品飲料店,台北市大安區通化街99號1樓,25.0297336,121.5542078
五桐號WooTea 台北晴光市場店,3.3,286,冰品飲料店,台北市中山區農安街8-5號,25.064822,121.52343
阿文冬瓜茶,4.5,74,冰品飲料店,台北市松山區饒河街208號,25.050684,121.577138
五桐號WooTEA-台北合江店-中山特色茶飲|必喝飲料|熱門飲料|人氣飲料|季節飲品|在地推薦飲料,3.9,23,冰品飲料店,台北市中山區合江街113號,25.060069,121.5393284
烏弄原生茶飲(台北合江店),3.6,97,冰品飲料店,台北市中山區合江街105號,25.0598242,121.5392623
蛋裡找茶,4.7,36,冰品飲料店,台北市松山區健康路96號,25.053361,121.5549698
好泰GOODTHAI 饒河總店,4.9,158,冰品飲料店,台北市松山區饒河街161號,25.0506414,121.5752527
六順豆花,3.5,1,冰品飲料店,台北市松山區新東街26巷1-1號,25.0587702,121.5660485
大盜陳茶飲（創始店）,4.2,2,冰品飲料店,台北市大同區迪化街一段20號,25.054268,121.510076
署茗職茶@AtTea 台北內湖旗艦店,2.7,169,冰品飲料店,台北市內湖區洲子街83號,25.0803736,121.5707652
珍煮丹 台北南京店,3.8,154,冰品飲料店,台北市松山區南京東路四段108號,25.0514395,121.5545223
五桐號WooTea 台北遼寧店,3.5,152,冰品飲料店,台北市中山區遼寧街48-3號,25.049128,121.5420566
有飲 Youin 創意飲品-台北永吉店,3.7,191,冰品飲料店,台北市信義區永吉路30巷95號,25.0437268,121.5688875
古味紅茶,4.6,29,冰品飲料店,台北市信義區永吉路278巷60號之2號,25.0430745,121.5740395
可不可熟成紅茶 科技大樓店,3.8,66,冰品飲料店,台北市大安區和平東路二段307號,25.0249697,121.5450054
麻古茶坊中山農安店,3.7,320,冰品飲料店,台北市中山區農安街8-6號,25.064822,121.52343
自己來紅茶鮮乳 中和民安店,4.6,5,冰品飲料店,新北市中和區民安街9號,25.000717,121.480739
匠喝嫩仙草—民生店,4,108,冰品飲料店,台北市松山區民生東路五段192-6號1樓,25.0581596,121.5640391
迷迷狐狐,4.2,51,冰品飲料店,台北市中山區民生東路一段30號1樓,25.0578607,121.5241694
民生冰?室,5,222,冰品飲料店,台北市松山區民生東路五段137巷4弄21號,25.0599066,121.5623674
心中間,4.3,8,冰品飲料店,台北市松山區新中街6巷No. 13號,25.0584106,121.5612179
馬祖奶茶 台北敦北店,4.5,28,冰品飲料店,台北市松山區敦化北路222巷16號1樓,25.059194,121.548069
耘享濃豆乳,4.4,52,冰品飲料店,台北市松山區民生東路四段80巷1弄6號,25.0575471,121.5533375
谷泰茶莊,4.4,12,茶葉店,新北市中和區安平路144號,24.9981016,121.512413
何家甜品鋪-剉冰雪花冰(新莊幸福),4.3,455,冰品飲料店,新北市新莊區中和街156號,25.0487136,121.4475622
清心福全蘆洲三民店珍珠奶茶手搖飲料專賣店,4,95,冰品飲料店,新北市蘆洲區中山一路115號,25.0815111,121.4762405
清心福全蘆洲中華店-珍珠奶茶手搖飲料專賣店,4.4,686,冰品飲料店,新北市蘆洲區中華街25-1號,25.0815014,121.4634896
喝上隱,5,251,冰品飲料店,台北市大安區通化街103號,25.029605,121.5541335
似曾相識飲料&蔥抓餅,5,112,冰品飲料店,沒有地址,24.998584,121.5021483
自己來紅茶鮮乳 永和店,4.2,10,冰品飲料店,沒有地址,25.007382,121.5135818
爽爽喝專業茶飲,5,47,冰品飲料店,新北市土城區延和路78號,24.9892905,121.4662056
溙炎創意飲品,4.7,36,冰品飲料店,新北市土城區延和路59號1 樓,24.9898402,121.466674
初牧乳飲製造所（新莊中港店）,4.7,93,冰品飲料店,新北市新莊區中港路137號,25.0405607,121.4551061
梁記手作豆花暫時移置竹林路39巷9號(竹林雞肉旁),3.9,337,冰品飲料店,新北市永和區信義路1號,25.0118155,121.5146923
CoCo都可 北市南機場店,4,160,冰品飲料店,台北市中正區中華路二段307巷18號,25.028998,121.5058426
金嘟美食站—早餐、雞排、飲料店,4.4,174,冰品飲料店,新北市永和區福和路57巷14弄2號,25.0071798,121.5228507
谷雨茶水舖,4.8,86,冰品飲料店,沒有地址,25.0015424,121.488223
芥菜種小花園,5,13,飲品分銷商,營業中 ? 結束營業時間：17:00,23.4857501,120.0843006
好了啦-板橋府中店,2.8,4,冰淇淋設備供應商, 585 727,25.005939,121.4565846
好茶泡沫紅茶,4.1,363,冰品飲料店,新北市板橋區中正路15號,25.0123803,121.4560784
逸萃茶,4.5,47,珍珠奶茶,新北市永和區中正路476號,25.0034196,121.5175155
台灣老茶王,0,0,茶葉店,facebook.com,23.1410663,120.0843006
茶二坊 斯里蘭卡 台灣 茶飲專門,4.9,225,無酒精飲料店,新北市建一路170-2號F棟中庭遠東世紀廣場1樓,24.99769,121.4874786
CoCo都可 永和中正店,3.8,172,珍珠奶茶,新北市永和區中正路184號,24.9968977,121.5154481
功夫茶,0,0,冰品飲料店,新北市中和區南山路320巷6-7號,24.9863445,121.5071634
萬波島嶼紅茶板橋府中店,3.2,90,冰品飲料店,新北市板橋區重慶路34號,25.0075632,121.4611856
李記紅茶冰 板橋莒光店,4.2,39,冰品飲料店,新北市板橋區莒光路237號,25.0220638,121.4742779
糖舖挫冰,4.1,34,冰品飲料店,沒有地址,25.0041402,121.5069932
50嵐連城店,3.2,275,珍珠奶茶,新北市中和區連城路13號,25.0021107,121.4990866
豆林豆花,4.6,328,冰品飲料店,新北市永和區福和路283號,25.0073133,121.517416
福氣塘HOKI TEA 板橋大遠百B1F(大食代內),4.4,111,冰品飲料店,新北市板橋區新站路28號B1,25.0139366,121.4671927
368福泉布丁豆花,4.8,94,冰品飲料店,新北市永和區中正路368巷1弄47號,25.0012362,121.5193268
好福甜?豆花?雪花冰?燒仙草?紅豆湯?銀耳白木耳?刨冰挫冰?湯圓粉粿.,4.8,86,冰品飲料店,新北市永和區民享街1巷4號,24.9959304,121.5149608
茶握飲品專賣店,4.8,24,飲品分銷商,新北市永和區永貞路298號,25.0047118,121.5123199
白巷子土城廣福店,4.7,53,冰品飲料店,新北市土城區廣福街9號,24.9889335,121.4571394
霜江茶行新莊福樂店,4.2,29,冰品飲料店,新北市新莊區福樂街11號,25.0448948,121.4578332
清心福全福美店,4.6,62,無酒精飲料店,新北市中和區福美路247號,25.0050458,121.4990173
南勢角珍珠奶茶,3.5,53,無酒精飲料店,新北市中和區景新街410巷3號,24.9890897,121.5126702
七福手作茶飲,4.6,20,無酒精飲料店,新北市板橋區雙十路三段33號,25.0316103,121.470595
清心福全永和永貞店-珍珠奶茶手搖飲料專賣店,2.7,156,珍珠奶茶,新北市永和區永貞路392號,25.0074579,121.5094159
清心福全淡水真理店-珍珠奶茶手搖飲料專賣店,3.4,60,冰品飲料店,新北市淡水區新民街138號,25.1779038,121.4375719
可不可熟成紅茶-中和福祥店,3.3,61,冰品飲料店,沒有地址,25.002986,121.499346
新茶會茶飲專賣店（中和福祥店）,3.6,14,珍珠奶茶,新北市中和區永和路52號,25.0040182,121.4992708
Rico義式廚房 中和福美店｜義麵｜燉飯｜手開披薩pizza｜開胃菜 | 焗烤｜親子家庭｜朋友商務聚餐｜,4.6,74,冰品飲料店,新北市中和區福美路315號,25.0046549,121.4967333
迷客夏Milksha 新北永和得和店,4.4,244,冰品飲料店,新北市永和區得和路336號,24.9994497,121.5234392
外星小棧,5,6,冰品飲料店,新北市中和區景平路146－1號,24.9921159,121.5183069
COMEBUY_永和得和店,3.6,76,冰品飲料店,新北市永和區得和路429號,24.9991827,121.526504
珍煮丹 中和連城店,3.4,291,冰品飲料店,沒有地址,25.0021161,121.4989568
清原芋圓 中和連城店合併至景新店,4,309,冰品飲料店,沒有地址,24.9890532,121.512745
CoCo都可 永和得和店,4.1,164,冰品飲料店,新北市永和區得和路398號,24.9990806,121.5254804
永貞新村紅茶冰X甜甜圈-中和仁愛,4.5,64,冰品飲料店,沒有地址,24.9881585,121.5112248
古早味黑砂糖剉冰秀朗店（涓冰坊）,4.4,253,冰品飲料店,新北市永和區秀朗路二段293號,24.9978332,121.5261748
永和水果茶,4.1,14,無酒精飲料店,新北市永和區得和路413號,24.999288,121.5258292
清心福全中和橋和店-珍珠奶茶手搖飲料專賣店,3.4,357,冰品飲料店,沒有地址,25.0056998,121.4909111
50嵐 新店民權店,4.1,274,冰品飲料店,新北市新店區民權路123號,24.9826947,121.5357238
珍正鄉古早黑砂糖剉冰(秀山店),5,3,冰品飲料店,新北市中和區自強路66號,24.9943348,121.5198627
黑丸嫩仙草（永和秀山店）,0,0,冰品飲料店,新北市中和區更生街5號,24.9963687,121.5217147
開喝茶飲專賣店,4.2,20,冰品飲料店,新北市永和區得和路301號,24.999725,121.5229172
島灰（一品豆花）,4.4,774,冰品飲料店,新北市永和區得和路373巷2號,24.9994869,121.5248292
好了啦超大杯(新店復興店),1,1,冰品飲料店,新北市新店區復興路93號,24.9875939,121.534715
李記紅茶冰-中和積穗店,4.7,15,無酒精飲料店,新北市中和區員山路150之13號,24.9982172,121.4814295
980D呷飽飲茶 土城裕民店,4.8,137,冰品飲料店,沒有地址,24.9864484,121.4516755
粒粒小姐新莊總店,4.8,696,冰品飲料店,新北市新莊區新莊路457-4號,25.0333408,121.449496
粒粒小姐（板橋新海店）,4.9,515,冰品飲料店,新北市板橋區新海路390號,25.0262872,121.4591495
果霸茶 中和南勢角,4,23,無酒精飲料店,新北市中和區興南路一段4號,24.9914447,121.5114762
茶顏果色Tea&Juice,3.6,36,冰品飲料店,新北市中和區興南路一段2號,24.9915885,121.5116057
Come Buy,3.5,16,冰品飲料店,"樓, No. 57號興南路一段中和區新北市235",24.9899055,121.5106515
12MINI快煮鍋 捷運南勢角店,3.8,770,冰品飲料店,新北市中和區興南路一段57之1號,24.9898817,121.510625
COMEBUY_中和大勇店,3.6,184,冰品飲料店,沒有地址,24.9936789,121.5172163
李記紅茶冰 安民店,4.6,93,冰品飲料店,新北市新店區安民街357號,24.9755671,121.5166276
連城新鮮水果汁,4.6,169,果汁,新北市中和區連城路347巷3號,24.9954967,121.4883893
樂樂冰沙 LE DRINK,4.9,7,冰品飲料店,新北市中和區中安街18號,25.0034267,121.5062011
萬波島嶼紅茶 Wanpo Tea Shop 永和頂溪店,3.3,192,冰品飲料店,沒有地址,25.0105055,121.5142714
兜著走飲品專賣店,4.3,19,冰品飲料店,台北市中山區龍江路356巷35號,25.066165,121.539459
茶研社,4.4,28,冰品飲料店,台北市中山區龍江路356巷21號,25.0661178,121.5400361
CoCo都可龍江2店,3.7,153,冰品飲料店,台北市中山區龍江路350號,25.0657739,121.5408219
台茶1號 台北龍江店,3.8,77,冰品飲料店,台北市中山區龍江路395號,25.0654125,121.5410777
COMEBUY_台北龍江,4.9,168,冰品飲料店,台北市中山區龍江路356巷13號,25.0661349,121.5403993
啾豆綠豆沙飲品（台北龍江店）,4.7,49,冰品飲料店,台北市中山區龍江路356巷32號,25.0659052,121.5395425
鮮果蜜 蜂蜜飲料店,0,0,冰品飲料店,台北市中山區五常街55號,25.064442,121.539764
汝?,4.7,404,冰品飲料店,台北市中山區合江街79-1號,25.0589729,121.5392789
李記古味紅茶冰合江店,4.6,16,冰品飲料店,"號 No. 142-1, 合江街中山區台北市10491",25.0598039,121.5391338
甘萃茶,4.8,22,冰品飲料店,台北市中山區龍江路293號1樓,25.0606327,121.5409167
水巷茶弄-台北松江店,4,119,冰品飲料店,台北市中山區松江路297巷18號,25.0609973,121.5346603
慕茗軒 Mumingxuan,4.6,25,冰品飲料店,台北市中山區農安街166巷1-1號1樓,25.0645039,121.5339444
茶多酚 自然茶飲,4.7,132,冰品飲料店,台北市中山區錦州街434號,25.060118,121.5428929
鬍子茶Who's Tea - 台北合江店,4.1,68,冰品飲料店,台北市中山區合江街150號,25.0599501,121.5391005
寶島紅茶冰台北吉林,4.4,38,冰品飲料店,台北市中山區吉林路405號,25.0660137,121.5305127
珍煮丹 台北合江店,4,197,冰品飲料店,台北市中山區合江街152-1號,25.060014,121.5391088
50嵐 合江店,3.4,400,冰品飲料店,台北市中山區合江街111號,25.0600205,121.5393154
思茶MissingTea 台北錦州店,4.9,248,冰品飲料店,台北市中山區錦州街358號,25.0601514,121.5396648
3C茶道,5,23,冰品飲料店,台北市中山區民族東路122號,25.0682097,121.5283809
貢茶 台北濱江店,4.7,162,冰品飲料店,台北市中山區建國北路三段113巷7弄2號,25.066959,121.5359965
思宅 SI·JAI ｜手搖飲｜??奶茶節金賞·伯爵鮮奶茶｜,4.7,199,冰品飲料店,台北市中山區松江路297巷6號,25.0609528,121.5341153
紅茶洋行-北市農安店,4.4,81,冰品飲料店,台北市中山區農安街73號,25.0649737,121.5283672
mr.agave龍舌蘭蜜甜點 x 果染茶飲,4.7,147,冰品飲料店,台北市中山區龍江路205號,25.0563398,121.5406698
水巷茶弄(台北長春店),4,220,冰品飲料店,台北市中山區長春路368號,25.054424,121.542664
綠豆仔 中山店,4,105,冰品飲料店,台北市中山區中原街138號,25.0639148,121.5289756
再睡5分鐘 - 台北錦州店,4.8,760,冰品飲料店,台北市中山區錦州街446號,25.0600344,121.5431882
迷客夏 臺北錦州店,3.4,224,冰品飲料店,台北市中山區錦州街353號,25.0602957,121.5400769
七盞茶 中山興安店,4,64,冰品飲料店,台北市中山區興安街53號,25.0563006,121.5414527
龜記茗品 中山錦州店,3.6,95,冰品飲料店,台北市中山區錦州街446-1號,25.0601152,121.5431835
壹本茶（中山店）,4.7,97,冰品飲料店,台北市中山區天祥路1號,25.0606148,121.5211114
邱太太甜品坊,4.6,825,冰品飲料店,台北市中山區龍江路382號,25.0667522,121.5408669
功夫茶 KUNGFUTEA 台北錦州店,4.7,837,冰品飲料店,台北市中山區錦州街410號,25.0601247,121.5417041
My嘟蘭手工綠豆沙牛乳 中山遼寧店,4.3,146,冰品飲料店,台北市中山區遼寧街216號,25.0562619,121.542012
麻古茶坊 錦州店(合江街),2.5,261,冰品飲料店,台北市中山區合江街154號,25.0600686,121.5391037
康青龍 台北長春店,3.7,132,冰品飲料店,"樓, No. 380號長春路中山區台北市10491",25.0544586,121.5433225
50嵐 吉林店,3.7,247,冰品飲料店,台北市中山區吉林路185號,25.0596898,121.5303953
幸福手作．天然愛玉,4.7,155,冰品飲料店,台北市中山區中原街105號,25.0615913,121.5290544
