name,class,address,latitude,longitude,"latitude, longitude"
新北市萬里區大鵬國民小學,小學,新北市萬里區14號,25.2085198,121.651792,"25.2085198, 121.651792"
新北市萬里區大坪國民小學,小學,新北市萬里區大坪路1號,25.1672809,121.6385466,"25.1672809, 121.6385466"
新北市萬里區崁腳國民小學,小學,新北市萬里區萬崁路59號,25.160305,121.6491835,"25.160305, 121.6491835"
新北市金山區金山國民小學,小學,新北市金山區中山路234號,25.222905,121.636599,"25.222905, 121.636599"
新北市金山區中角國民小學,小學,新北市金山區海興路49號,25.239723,121.630602,"25.239723, 121.630602"
新北市新店區新店國民小學,小學,新北市新店區新店路2號,24.9530138,121.5403764,"24.9530138, 121.5403764"
新北市新店區直潭國民小學,小學,新北市新店區直潭路92號,24.9377936,121.5309584,"24.9377936, 121.5309584"
新北市新店區青潭國民小學,小學,新北市新店區北宜路二段80號,24.9530749,121.5521792,"24.9530749, 121.5521792"
新北市新店區雙峰國民小學,小學,新北市新店區北宜路三段66號,24.9513603,121.5754065,"24.9513603, 121.5754065"
新北市新店區 大豐國民小學,小學,新北市新店區民族路108號,24.9776538,121.5381063,"24.9776538, 121.5381063"
臺北市中山區中正國民小學,小學,台北市中山區龍江路62號,25.0506621,121.5393708,"25.0506621, 121.5393708"
新北市新店區安坑國民小學,小學,新北市新店區安忠路36號,24.9610066,121.5135319,"24.9610066, 121.5135319"
新北市新店區雙城國民小學,小學,新北市新店區安康路三段322號,24.9522748,121.4863686,"24.9522748, 121.4863686"
Quchi Elementary School,小學,新北市新店區屈尺路55號,24.9225975,121.5470266,"24.9225975, 121.5470266"
新北市石碇區石碇國民小學,小學,新北市石碇區石碇西街15號,24.9906097,121.6590142,"24.9906097, 121.6590142"
臺北市大安區和平實驗國民小學,小學,台北市大安區敦南街76巷28號,25.0206987,121.5466427,"25.0206987, 121.5466427"
Anding Elementary School,小學,新北市石碇區永定里靜安路一段245號,25.007807,121.6882809,"25.007807, 121.6882809"
新北市石碇區雲海國民小學,小學,新北市石碇區北宜路五段坑內巷1號,24.952989,121.636376,"24.952989, 121.636376"
新北市坪林區坪林國民小學,小學,新北市坪林區坪林街114號,24.9360466,121.7107604,"24.9360466, 121.7107604"
新北市立烏來國民中小學,中學,新北市烏來區啦卡路5號,24.8633308,121.5540847,"24.8633308, 121.5540847"
新北市烏來區德拉楠國民小學,小學,新北市烏來區李茂岸56號,24.7774365,121.5022037,"24.7774365, 121.5022037"
市立瑞芳國小附設幼稚園,幼稚園,新北市瑞芳區中山路2號,25.1078272,121.8046681,"25.1078272, 121.8046681"
臺北市北投區義方國民小學,小學,台北市北投區珠海路155號,25.1419691,121.5092916,"25.1419691, 121.5092916"
新北市瑞芳區瑞柑國民小學,小學,新北市瑞芳區明燈路一段18巷13號,25.109106,121.8226928,"25.109106, 121.8226928"
新北市瑞芳區瑞濱國民小學,小學,新北市瑞芳區瑞濱路34號,25.1202103,121.81997,"25.1202103, 121.81997"
新北市瑞芳區九份國民小學(教育部永續校園),小學,新北市瑞芳區崙頂路145號,25.1074286,121.8436296,"25.1074286, 121.8436296"
新北市瑞芳區瓜山國民小學(教育部永續校園),小學,新北市瑞芳區五號路306號,25.1110064,121.8570488,"25.1110064, 121.8570488"
濂洞國小,小學,新北市瑞芳區洞頂路101巷80號,25.1223236,121.8599855,"25.1223236, 121.8599855"
新北市立猴硐蒙特梭利實驗小學,小學,新北市瑞芳區九芎橋路69-1號,25.0957247,121.8334918,"25.0957247, 121.8334918"
新北市瑞芳區瑞亭國民小學,小學,新北市瑞芳區四腳亭埔路23號,25.1028543,121.7776061,"25.1028543, 121.7776061"
新北市瑞芳區吉慶國民小學,小學,新北市瑞芳區大埔路95號,25.099843,121.7630961,"25.099843, 121.7630961"
新北市瑞芳區鼻頭國民小學,小學,新北市瑞芳區鼻頭路99號,25.1213779,121.9195251,"25.1213779, 121.9195251"
新北市雙溪區雙溪國民小學,小學,新北市雙溪區東榮街54號,25.0334837,121.8666176,"25.0334837, 121.8666176"
新北市雙溪區柑林國民小學,小學,新北市雙溪區長源里柑腳3號,25.015076,121.8046429,"25.015076, 121.8046429"
新北市雙溪區上林國民小學,小學,新北市雙溪區60號,25.029311,121.8321167,"25.029311, 121.8321167"
新北市雙溪區牡丹國民小學,小學,新北市雙溪區政光路3號227001,25.062108,121.8517028,"25.062108, 121.8517028"
新北市貢寮區貢寮國民小學,小學,新北市貢寮區學苑街7號,25.0220718,121.9154877,"25.0220718, 121.9154877"
市立福隆國小附設幼稚園,幼稚園,新北市貢寮區東興街35號,25.0174495,121.9481268,"25.0174495, 121.9481268"
新北市貢寮區澳底國民小學,小學,新北市貢寮區真理里延平街10號,25.054924,121.924534,"25.054924, 121.924534"
臺北市內湖區潭美國民小學,小學,台北市內湖區行善路179號,25.0592365,121.5815887,"25.0592365, 121.5815887"
新北市貢寮區福連國民小學,小學,新北市貢寮區福連街1號,25.0167967,121.988721,"25.0167967, 121.988721"
新北市平溪區平溪國民小學,小學,新北市平溪區平溪街56號,25.0273,121.737385,"25.0273, 121.737385"
新北市平溪區菁桐國民小學,小學,新北市平溪區菁桐街45號,25.0232766,121.7269901,"25.0232766, 121.7269901"
新北市平溪區十分國民小學,小學,新北市平溪區十分街157號,25.043489,121.77765,"25.043489, 121.77765"
新北市淡水區淡水國民小學,小學,新北市淡水區中山路160號,25.1730041,121.4410781,"25.1730041, 121.4410781"
新北市淡水區育英國民小學,小學,新北市淡水區埤島里14號,25.197064,121.444851,"25.197064, 121.444851"
新北市淡水區文化國民小學,小學,新北市淡水區真理街6號,25.1740069,121.437371,"25.1740069, 121.437371"
新北市淡水區天生國民小學,小學,新北市淡水區淡海路72巷26號,25.181506,121.424601,"25.181506, 121.424601"
新北市淡水區水源國民小學,小學,新北市淡水區北新路二段15號,25.1858379,121.4765516,"25.1858379, 121.4765516"
新北市淡水區興仁國民小學,小學,新北市淡水區興仁路101巷10號,25.2175745,121.4512149,"25.2175745, 121.4512149"
新北市立忠山實驗小學,小學,新北市淡水區行忠路899號,25.2004145,121.4799327,"25.2004145, 121.4799327"
新北市淡水區屯山國民小學,小學,新北市淡水區淡金路五段111號,25.237288,121.456325,"25.237288, 121.456325"
新北市淡水區中泰國民小學,小學,新北市淡水區2510015號,25.2241699,121.4845694,"25.2241699, 121.4845694"
新北市石門區石門國民小學,小學,新北市石門區中央路9號,25.2919941,121.5672318,"25.2919941, 121.5672318"
新北市石門區乾華國民小學,小學,新北市石門區茂林社區74號,25.2691286,121.5922165,"25.2691286, 121.5922165"
新北市立老梅實驗小學,小學,新北市石門區老梅路10號,25.2888511,121.5447978,"25.2888511, 121.5447978"
新北市三芝區三芝國民小學,小學,新北市三芝區育英街22號,25.2575921,121.5015346,"25.2575921, 121.5015346"
新北市三芝區橫山國民小學,小學,新北市三芝區橫山里86號,25.2586728,121.5299089,"25.2586728, 121.5299089"
臺北市文山區興華國民小學,小學,台北市文山區興隆路三段125巷6號,24.9995861,121.5592502,"24.9995861, 121.5592502"
新北市新莊區新莊國民小學,小學,新北市新莊區中正路86號,25.0369227,121.4561222,"25.0369227, 121.4561222"
新北市新莊區中港國民小學,小學,新北市新莊區中港一街142號,25.0451024,121.4471707,"25.0451024, 121.4471707"
新北市新莊區思賢國民小學,小學,新北市新莊區自立街229號,25.0461927,121.4567953,"25.0461927, 121.4567953"
新北市新莊區頭前國民小學,小學,新北市新莊區化成路231號,25.0528262,121.4661311,"25.0528262, 121.4661311"
新北市新莊區國泰國民小學,小學,新北市新莊區中正路386號,25.0340253,121.4417355,"25.0340253, 121.4417355"
新北市新莊區豐年國民小學,小學,新北市新莊區瓊泰路116號,25.0308533,121.44337,"25.0308533, 121.44337"
新北市新莊區丹鳳國民小學,小學,新北市新莊區新北大道七段437號,25.02449,121.4139574,"25.02449, 121.4139574"
新北市新莊區光華國民小學,小學,新北市新莊區龍安路452號,25.0178239,121.4251486,"25.0178239, 121.4251486"
新北市新莊區民安國民小學,小學,新北市新莊區民安路261號,25.0223304,121.4277092,"25.0223304, 121.4277092"
新北市新莊區昌隆國民小學,小學,新北市新莊區昌隆街63號,25.0509984,121.4559874,"25.0509984, 121.4559874"
新北市泰山區泰山國民小學,小學,新北市泰山區泰林路二段255號,25.0614848,121.4315562,"25.0614848, 121.4315562"
教育部永續校園_新北市明志國民小學,學校,新北市泰山區新生路2號,25.0450758,121.4269401,"25.0450758, 121.4269401"
新北市五股區成州國民小學,小學,新北市五股區成泰路三段493號,25.0997414,121.4506619,"25.0997414, 121.4506619"
新北市五股區更寮國民小學,小學,新北市五股區四維路2號,25.070614,121.467242,"25.070614, 121.467242"
新北市五股區五股國民小學,小學,新北市五股區成泰路二段49號,25.0828124,121.4368987,"25.0828124, 121.4368987"
新北市蘆洲區蘆洲國民小學,小學,新北市蘆洲區中正路100號,25.0844014,121.4700712,"25.0844014, 121.4700712"
新北市蘆洲區鷺江國民小學,小學,新北市蘆洲區民族路7號,25.085096,121.4766525,"25.085096, 121.4766525"
新北市八里區八里國民小學,小學,新北市八里區中山路二段338號,25.149226,121.403048,"25.149226, 121.403048"
新北市八里區長坑國民小學,小學,新北市八里區中華路三段236號,25.125434,121.390358,"25.125434, 121.390358"
新北市八里區米倉國民小學,小學,新北市八里區龍米路二段129巷1號,25.1468172,121.4455307,"25.1468172, 121.4455307"
新北市林口國民小學,學校,新北市林口區林口路76號,25.0802712,121.3904407,"25.0802712, 121.3904407"
新北市林口區南勢國民小學,小學,新北市林口區南勢五街2號,25.0749553,121.3581887,"25.0749553, 121.3581887"
新北市林口區嘉寶國民小學,小學,新北市林口區嘉溪雅坑22號,25.1081639,121.3396225,"25.1081639, 121.3396225"
新北市林口區瑞平國民小學,小學,新北市林口區太平里後坑34之1號,25.1282815,121.3490854,"25.1282815, 121.3490854"
臺北市信義區興雅國民小學,小學,台北市信義區基隆路一段83巷9號,25.047249,121.5696554,"25.047249, 121.5696554"
新北市三重區三重國民小學,小學,新北市三重區三和路三段1號,25.0700091,121.4980451,"25.0700091, 121.4980451"
新北市三重區永福國民小學,小學,新北市三重區永福街66號,25.0769701,121.4800481,"25.0769701, 121.4800481"
新北市三重區光榮國民小學,小學,新北市三重區介壽路32號,25.0708236,121.501357,"25.0708236, 121.501357"
新北市三重區厚德國民小學,小學,新北市三重區忠孝路一段70號,25.071906,121.489854,"25.071906, 121.489854"
新北市三重區碧華國民小學,小學,新北市三重區五華街160號,25.0847532,121.4895168,"25.0847532, 121.4895168"
三光國小,小學,新北市三重區大同南路157號,25.0563449,121.4965556,"25.0563449, 121.4965556"
光興國小,小學,新北市三重區正義南路62號,25.059034,121.498799,"25.059034, 121.498799"
新北市三重區修德國民小學,小學,新北市三重區重陽路三段3號號,25.0652191,121.4895177,"25.0652191, 121.4895177"
新北市三重區二重國民小學,小學,新北市三重區大有街10號,25.0656298,121.4781955,"25.0656298, 121.4781955"
新北市三重區興穀國民小學,小學,新北市三重區神農街101號,25.0502814,121.4749077,"25.0502814, 121.4749077"
新北市新莊區興化國民小學,學校,新北市新莊區五工二路50巷2號,25.065854,121.461594,"25.065854, 121.461594"
臺北市中山區中山國民小學,小學,台北市中山區民權東路一段69號,25.0635796,121.5265298,"25.0635796, 121.5265298"
新北市樹林區三多國民小學,小學,新北市樹林區三福街52號,25.0164155,121.4060149,"25.0164155, 121.4060149"
實踐國小,小學,台北市文山區忠順街一段4號,24.9831947,121.557268,"24.9831947, 121.557268"
新北市板橋區大觀國民小學,小學,新北市板橋區大觀路一段30號,25.0085839,121.4493493,"25.0085839, 121.4493493"
臺北市信義區信義國民小學,小學,台北市信義區松勤街60號,25.0312351,121.5629977,"25.0312351, 121.5629977"
新北市土城區樂利國民小學,小學,新北市土城區裕生路65號,24.9852144,121.4479542,"24.9852144, 121.4479542"
新北市土城區安和國民小學,小學,新北市土城區延和路23號,24.9889386,121.4649765,"24.9889386, 121.4649765"
新北市樹林區彭福國民小學,小學,新北市樹林區忠孝街30號,24.9814636,121.4239611,"24.9814636, 121.4239611"
新北市樹林區育林國民小學,小學,新北市樹林區復興路395號,24.9857421,121.4158408,"24.9857421, 121.4158408"
新北市三峽區安溪國民小學,小學,新北市三峽區中華路42號,24.9310827,121.372483,"24.9310827, 121.372483"
新北市汐止區樟樹國民小學,小學,新北市汐止區樟樹一路141巷2號,25.0664982,121.6417674,"25.0664982, 121.6417674"
新北市金山區金美國民小學,小學,新北市金山區忠孝一路111號,25.2211334,121.6354001,"25.2211334, 121.6354001"
臺北市萬華區新和國民小學,小學,台北市萬華區西藏路125巷31號,25.0259789,121.5033178,"25.0259789, 121.5033178"
新北市淡水區鄧公國民小學,小學,新北市淡水區學府路99號,25.1719094,121.4490261,"25.1719094, 121.4490261"
新北市淡水區新興國民小學,小學,新北市淡水區新興街123號,25.1797101,121.4400679,"25.1797101, 121.4400679"
新北市三重區重陽國民小學,小學,新北市三重區中正北路113號,25.066826,121.4840873,"25.066826, 121.4840873"
新北市三重區五華國民小學,小學,新北市三重區集賢路89號,25.0875728,121.4923536,"25.0875728, 121.4923536"
新北市蘆洲區成功國民小學,小學,新北市蘆洲區長安街311號,25.0856724,121.457378,"25.0856724, 121.457378"
臺北市大安區仁愛國民小學,小學,台北市大安區安和路一段60號,25.0358938,121.5522273,"25.0358938, 121.5522273"
新北市新莊區榮富國民小學,小學,新北市新莊區中和街193號,25.0517741,121.447515,"25.0517741, 121.447515"
裕民國小,小學,新北市新莊區裕民街123號,25.0218488,121.4181175,"25.0218488, 121.4181175"
新北市新莊區新泰國民小學,小學,新北市新莊區公園一路91號,25.037911,121.4437563,"25.037911, 121.4437563"
新北市新莊區中信國民小學,小學,新北市新莊區中信街168號,25.0564214,121.4486876,"25.0564214, 121.4486876"
新北市五股區德音國民小學,小學,新北市五股區明德路2號,25.0718716,121.4345271,"25.0718716, 121.4345271"
新北市林口區麗園國民小學,小學,新北市林口區忠孝路591號,25.0684302,121.3761869,"25.0684302, 121.3761869"
新北市新店區北新國民小學,小學,新北市新店區寶橋路八號,24.9737291,121.5446457,"24.9737291, 121.5446457"
市立同榮國小附設幼稚園,幼稚園,新北市泰山區公園路33號,25.0544586,121.4284637,"25.0544586, 121.4284637"
臺北市信義區光復國民小學,小學,台北市信義區光復南路271號,25.0402306,121.5581897,"25.0402306, 121.5581897"
新北市汐止區秀峰國民小學,小學,新北市汐止區仁愛路90號,25.0628885,121.6617018,"25.0628885, 121.6617018"
新北市汐止區金龍國民小學,小學,新北市汐止區明峰街201號,25.0685754,121.6277344,"25.0685754, 121.6277344"
新北市三峽區介壽國民小學,小學,新北市三峽區大同路1號,24.9299258,121.3785248,"24.9299258, 121.3785248"
新北市新莊區昌平國民小學,小學,新北市新莊區昌平街200號,25.0557918,121.4556827,"25.0557918, 121.4556827"
新北市林口區麗林國民小學,小學,新北市林口區公園路46號,25.0686085,121.3682287,"25.0686085, 121.3682287"
新北市三重區集美國民小學,小學,新北市三重區集美街10號,25.05656,121.4880016,"25.05656, 121.4880016"
臺北市信義區雙永國民小學,小學,台北市信義區松山路287巷5號,25.0435631,121.5792341,"25.0435631, 121.5792341"
新北市八里區大崁國民小學,小學,新北市八里區忠八街2號,25.160496,121.419402,"25.160496, 121.419402"
新北市三峽區中園國民小學,小學,新北市三峽區弘園街22號,24.9278051,121.3670898,"24.9278051, 121.3670898"
新北市鶯歌區昌福國民小學,小學,新北市鶯歌區永明街22號,24.955871,121.339386,"24.955871, 121.339386"
忠義國小,小學,台北市中正區中華路二段307巷17號,25.0296997,121.5061869,"25.0296997, 121.5061869"
新北市汐止區青山國民中小學,小學,新北市汐止區莊敬街33號,25.0611597,121.65666,"25.0611597, 121.65666"
新北市泰山區義學國民小學,小學,新北市泰山區民生路30號,25.0522369,121.4308926,"25.0522369, 121.4308926"
新北市立達觀國民中小學,學校,新北市新店區僑信路1號,24.9536199,121.4999804,"24.9536199, 121.4999804"
新北市立桃子腳國民中小學,小學,新北市樹林區學勤路555號,24.948918,121.382898,"24.948918, 121.382898"
新北市三峽區龍埔國民小學,小學,新北市三峽區大學路6號,24.9411542,121.3774903,"24.9411542, 121.3774903"
新北市林口區頭湖國民小學,小學,新北市林口區民權路101號,25.082093,121.372962,"25.082093, 121.372962"
臺北市松山區松山國民小學,小學,台北市松山區八德路四段746號,25.0504278,121.5782972,"25.0504278, 121.5782972"
臺北市松山區西松國民小學,小學,台北市松山區三民路5號,25.052771,121.5628828,"25.052771, 121.5628828"
臺北市松山區敦化國民小學,小學,台北市松山區敦化北路2號,25.0491523,121.5481039,"25.0491523, 121.5481039"
臺北市松山區民生國民小學,小學,台北市松山區敦化北路199巷18號,25.0565153,121.5521795,"25.0565153, 121.5521795"
臺北市松山區民權國民小學,小學,台北市松山區民權東路四段200號,25.0622135,121.5623183,"25.0622135, 121.5623183"
臺北市松山區民族國民小學,小學,台北市松山區民生東路四段97巷7號,25.0594659,121.5513308,"25.0594659, 121.5513308"
臺北市松山區健康國民小學,小學,台北市松山區延壽街168號,25.0564197,121.5627472,"25.0564197, 121.5627472"
臺北市信義區三興國民小學,小學,台北市信義區基隆路二段99號號,25.0292438,121.5588319,"25.0292438, 121.5588319"
臺北市信義區吳興國民小學,小學,台北市信義區松仁路226號,25.0255934,121.5683186,"25.0255934, 121.5683186"
臺北市信義區福德國民小學,小學,台北市信義區福德街253號,25.0385144,121.5867071,"25.0385144, 121.5867071"
臺北市信義區博愛國民小學,小學,台北市信義區松仁路95巷20號,25.0359962,121.5708933,"25.0359962, 121.5708933"
國立臺北教育大學附設實驗國民小學,小學,台北市大安區和平東路二段94號,25.0244396,121.5405518,"25.0244396, 121.5405518"
臺北市私立立人國際國民中小學,小學,台北市大安區安和路二段99號,25.0298352,121.5519283,"25.0298352, 121.5519283"
臺北市私立新民國民小學,小學,台北市大安區辛亥路一段113號,25.0222236,121.5316611,"25.0222236, 121.5316611"
臺北市大安區龍安國民小學,小學,台北市大安區新生南路三段33號,25.0236178,121.5352182,"25.0236178, 121.5352182"
臺北市大安區大安國民小學,小學,台北市大安區臥龍街129號,25.0194828,121.5497544,"25.0194828, 121.5497544"
臺北市大安區幸安國民小學,小學,台北市大安區仁愛路三段22號,25.0369689,121.5349574,"25.0369689, 121.5349574"
臺北市大安區金華國民小學,小學,台北市大安區愛國東路79巷11號,25.0322766,121.5277667,"25.0322766, 121.5277667"
臺北市大安區古亭國民小學,小學,台北市大安區羅斯福路三段201號,25.0211395,121.5293767,"25.0211395, 121.5293767"
臺北市大安區銘傳國民小學,小學,台北市大安區羅斯福路四段21號,25.0140674,121.5354217,"25.0140674, 121.5354217"
臺北市大安區新生國民小學,小學,台北市大安區新生南路二段36號,25.0298538,121.5331684,"25.0298538, 121.5331684"
臺北市中山區長春國民小學,小學,台北市中山區長春路165號,25.0555125,121.534168,"25.0555125, 121.534168"
臺北市中山區大直國民小學,小學,台北市中山區大直街2號,25.0805261,121.5464127,"25.0805261, 121.5464127"
臺北市中山區大佳國民小學,小學,台北市中山區濱江街107號,25.0733728,121.5360181,"25.0733728, 121.5360181"
臺北市中山區五常國民小學,小學,台北市中山區五常街16號,25.0640119,121.5418175,"25.0640119, 121.5418175"
臺北市中山區吉林國民小學,小學,台北市中山區長春路116號,25.0541638,121.5292245,"25.0541638, 121.5292245"
臺北市中山區懷生國民小學,小學,台北市中山區安東街16巷2號,25.0452404,121.5417844,"25.0452404, 121.5417844"
臺北市中山區永安國民小學,小學,台北市中山區明水路397巷19弄1號,25.0787857,121.5495772,"25.0787857, 121.5495772"
臺北市立濱江國民小學,小學,台北市中山區樂群二路266巷99號,25.0776229,121.5610254,"25.0776229, 121.5610254"
臺北市中正區螢橋國民小學,小學,台北市中正區詔安街29號,25.0251379,121.5143526,"25.0251379, 121.5143526"
臺北市中正區河堤國民小學,小學,台北市中正區汀州路二段180號,25.023202,121.5223251,"25.023202, 121.5223251"
臺北市中正區南門國民小學,小學,台北市中正區廣州街6號,25.0350106,121.5089988,"25.0350106, 121.5089988"
臺北市中正區東門國民小學,小學,台北市中正區仁愛路一段2-4號,25.0382536,121.5204424,"25.0382536, 121.5204424"
臺北市立大學附設實驗國民小學,小學,台北市中正區公園路29號,25.036164,121.5155233,"25.036164, 121.5155233"
臺北市大同區蓬萊國民小學,小學,台北市大同區寧夏路35號,25.0563265,121.5163712,"25.0563265, 121.5163712"
臺北市大同區日新國民小學,小學,台北市大同區太原路151號,25.0544041,121.5164821,"25.0544041, 121.5164821"
臺北市大同區太平國民小學,小學,台北市大同區延平北路二段239號,25.061383,121.511449,"25.061383, 121.511449"
臺北市大同區永樂國民小學,小學,台北市大同區延平北路二段266號,25.061297,121.5110848,"25.061297, 121.5110848"
臺北市大同區雙蓮國民小學,小學,台北市大同區錦西街51號,25.0601267,121.5168171,"25.0601267, 121.5168171"
臺北市大同區大龍國民小學,小學,台北市大同區哈密街47號,25.0734158,121.5168631,"25.0734158, 121.5168631"
臺北市大同區延平國民小學,小學,台北市大同區昌吉街97號,25.0666472,121.5124288,"25.0666472, 121.5124288"
臺北市大同區大橋國民小學,小學,台北市大同區重慶北路三段2號,25.0640638,121.5134164,"25.0640638, 121.5134164"
臺北市天主教光仁國民小學,小學,台北市萬華區萬大路423巷15號,25.021642,121.4995444,"25.021642, 121.4995444"
臺北市萬華區雙園國民小學,小學,台北市萬華區莒光路315號,25.0308536,121.4981343,"25.0308536, 121.4981343"
臺北市萬華區東園國民小學,小學,台北市萬華區東園街195號,25.022978,121.497962,"25.022978, 121.497962"
臺北市萬華區大理國民小學,小學,台北市萬華區艋舺大道389號,25.0313314,121.4937164,"25.0313314, 121.4937164"
臺北市萬華區西園國民小學,小學,台北市萬華區東園街73巷65號,25.0267763,121.4983379,"25.0267763, 121.4983379"
臺北市萬華區萬大國民小學,小學,台北市萬華區萬大路346號,25.0236071,121.4992855,"25.0236071, 121.4992855"
臺北市萬華區華江國民小學,小學,台北市萬華區環河南路二段250巷42弄2號,25.0340923,121.4912626,"25.0340923, 121.4912626"
臺北市萬華區西門國民小學,小學,台北市萬華區成都路98號,25.0425653,121.503981,"25.0425653, 121.503981"
臺北市萬華區老松國民小學,小學,台北市萬華區桂林路64號,25.0374164,121.5026351,"25.0374164, 121.5026351"
臺北市萬華區龍山國民小學,小學,台北市萬華區和平西路三段235號,25.0356648,121.4961552,"25.0356648, 121.4961552"
臺北市萬華區福星國民小學,小學,台北市萬華區中華路一段66號,25.0467891,121.508879,"25.0467891, 121.508879"
國立政治大學附設實驗國民小學,小學,台北市文山區指南路三段12號,24.9845888,121.5798589,"24.9845888, 121.5798589"
臺北市私立中山國民小學,小學,台北市文山區木柵路一段292號,24.9883007,121.556328,"24.9883007, 121.556328"
臺北市私立再興小學,小學,台北市文山區興隆路四段2號,24.990051,121.5581345,"24.990051, 121.5581345"
臺北市文山區景美國民小學,小學,台北市文山區景文街108號,24.9895171,121.5407883,"24.9895171, 121.5407883"
臺北市文山區武功國民小學,小學,台北市文山區興隆路一段68號,25.0039259,121.5403992,"25.0039259, 121.5403992"
臺北市文山區興德國民小學,小學,台北市文山區興隆路二段235號,25.0016269,121.5508457,"25.0016269, 121.5508457"
臺北市文山區溪口國民小學,小學,台北市文山區景福街225號,24.994284,121.5390753,"24.994284, 121.5390753"
臺北市文山區興隆國民小學,小學,台北市文山區福興路2號,25.0024035,121.5519275,"25.0024035, 121.5519275"
臺北市文山區志清國民小學,小學,台北市文山區景福街21巷5號,24.9985863,121.5388826,"24.9985863, 121.5388826"
臺北市文山區景興國民小學,小學,台北市文山區景華街150巷21號,24.9962181,121.5484713,"24.9962181, 121.5484713"
臺北市文山區永建國民小學,小學,台北市文山區木柵路一段311巷1號,24.9886491,121.5552794,"24.9886491, 121.5552794"
臺北市博嘉實驗國民小學,小學,台北市文山區木柵路四段159巷14-1號,25.0017864,121.575794,"25.0017864, 121.575794"
臺北市文山區指南實驗國民小學,小學,台北市文山區指南路三段38巷5-2號號,24.9762353,121.5840716,"24.9762353, 121.5840716"
臺北市文山區明道國民小學,小學,台北市文山區木柵路二段138巷61號,24.9874606,121.5635125,"24.9874606, 121.5635125"
臺北市文山區萬芳國民小學,小學,台北市文山區萬和街1號,25.0007508,121.5672899,"25.0007508, 121.5672899"
臺北市文山區力行國民小學,小學,台北市文山區木新路三段155巷7號,24.9809608,121.5611275,"24.9809608, 121.5611275"
臺北市文山區萬興國民小學,小學,台北市文山區秀明路二段114號,24.9904073,121.5766713,"24.9904073, 121.5766713"
臺北市文山區萬福國民小學,小學,台北市文山區羅斯福路五段170巷32號,25.004898,121.5367507,"25.004898, 121.5367507"
臺北市文山區辛亥國民小學,小學,台北市文山區辛亥路四段103號,25.0062244,121.5592414,"25.0062244, 121.5592414"
臺北市南港區南港國民小學,小學,台北市南港區惠民街67號,25.0576651,121.6107725,"25.0576651, 121.6107725"
臺北市南港區舊莊國民小學,小學,台北市南港區舊莊街一段100號,25.0397244,121.619421,"25.0397244, 121.619421"
臺北市南港區玉成國民小學,小學,台北市南港區向陽路31號,25.0536151,121.5945708,"25.0536151, 121.5945708"
臺北市南港區成德國民小學,小學,台北市南港區東新街65號,25.0470902,121.5868725,"25.0470902, 121.5868725"
臺北市南港區胡適國民小學,小學,台北市南港區舊莊街一段1號,25.0427148,121.617798,"25.0427148, 121.617798"
臺北市南港區東新國民小學,小學,台北市南港區興南街62號,25.056042,121.60211,"25.056042, 121.60211"
臺北市內湖區內湖國民小學,小學,台北市內湖區內湖路二段41號,25.0796114,121.5805088,"25.0796114, 121.5805088"
臺北市內湖區碧湖國民小學,小學,台北市內湖區金龍路100號,25.0851686,121.5911128,"25.0851686, 121.5911128"
臺北市立西湖國民小學,小學,台北市內湖區環山路一段25號,25.0838152,121.5657339,"25.0838152, 121.5657339"
臺北市內湖區康寧國民小學,小學,台北市內湖區星雲街121號,25.0800888,121.5949113,"25.0800888, 121.5949113"
臺北市內湖區明湖國民小學,小學,台北市內湖區康寧路三段105號,25.0713268,121.6112683,"25.0713268, 121.6112683"
臺北市立麗山國民小學,小學,台北市內湖區港華街100號,25.0830794,121.5723182,"25.0830794, 121.5723182"
臺北市內湖區新湖國民小學,小學,台北市內湖區民權東路六段138號,25.0682888,121.5884679,"25.0682888, 121.5884679"
臺北市內湖區文湖國民小學,小學,台北市內湖區文湖街15號,25.0863225,121.5599854,"25.0863225, 121.5599854"
大湖國民小學,小學,台北市內湖區大湖山莊街170號,25.087545,121.6010775,"25.087545, 121.6010775"
臺北市內湖區南湖國民小學,小學,台北市內湖區康寧路三段200號,25.0681686,121.6116241,"25.0681686, 121.6116241"
臺北市內湖區麗湖國民小學,小學,台北市內湖區金湖路363巷8號,25.073162,121.6012039,"25.073162, 121.6012039"
臺北市士林區士林國民小學,小學,台北市士林區大東路165號,25.0933199,121.5249268,"25.0933199, 121.5249268"
臺北市士林區士東國民小學,小學,台北市士林區中山北路六段392號,25.112849,121.5269179,"25.112849, 121.5269179"
臺北市士林區福林國民小學,小學,台北市士林區福志路75號,25.098198,121.5298544,"25.098198, 121.5298544"
臺北市士林區陽明山國民小學,小學,台北市士林區仰德大道三段61號,25.1198928,121.5527652,"25.1198928, 121.5527652"
臺北市士林區社子國民小學,小學,台北市士林區延平北路六段308號,25.0906111,121.5027354,"25.0906111, 121.5027354"
臺北市士林區雨聲國民小學,小學,台北市士林區至誠路一段62巷70號,25.1026251,121.5352657,"25.1026251, 121.5352657"
臺北市士林區富安國民小學,小學,台北市士林區延平北路八段135號,25.105838,121.482581,"25.105838, 121.482581"
臺北市士林區劍潭國民小學,小學,台北市士林區通河街16號,25.0798338,121.5228989,"25.0798338, 121.5228989"
臺北市溪山實驗國民小學,小學,台北市士林區至善路三段199號,25.1195861,121.5796194,"25.1195861, 121.5796194"
