brand,name,star,comment,class,address,latitude,longitude
五十嵐,50嵐 鶯歌建國店,3.5,224,冰品飲料店,新北市鶯歌區建國路219號,24.9534028,121.3488788
五十嵐,50嵐 中正北店,3.9,433,冰品飲料店,新北市三重區中正北路157號,25.0676882,121.482372
五十嵐,50嵐連城店,3.2,275,珍珠奶茶,新北市中和區連城路13號,25.0021107,121.4990866
五十嵐,50嵐 三峽文化店,3.9,491,冰品飲料店,新北市三峽區文化路26號,24.9360019,121.3732319
五十嵐,50嵐 樹林中華店,3.8,234,冰品飲料店,新北市樹林區中華路84號,24.9811434,121.4189495
五十嵐,50嵐 北深店,4.1,156,冰品飲料店,新北市深坑區北深路三段190號,25.0037649,121.6016696
五十嵐,50嵐 寶興店,3.7,280,冰品飲料店,台北市萬華區寶興街64號,25.0265055,121.493984
五十嵐,50嵐 中和員山店,3.4,82,冰品飲料店,新北市中和區員山路325-2號,25.0009211,121.4811009
五十嵐,50嵐 吉林店,3.7,247,冰品飲料店,台北市中山區吉林路185號,25.0596898,121.5303953
五十嵐,50嵐 林森店,3.9,183,冰品飲料店,台北市中山區林森北路93號,25.0499989,121.5249618
五十嵐,50嵐 台北縣總店,3.6,257,冰品飲料店,新北市板橋區中山路二段159號,25.0167415,121.4757522
五十嵐,50嵐 東湖二店,4.1,208,冰品飲料店,台北市內湖區東湖路149號,25.068158,121.61728
五十嵐,50嵐 樂華店,3.0,412,冰品飲料店,新北市永和區永和路一段144號,25.0082443,121.5142108
五十嵐,50嵐 景安店,3.2,48,冰品飲料店,新北市中和區景安路181號,24.9932398,121.5050186
五十嵐,50嵐 松山店,3.8,389,冰品飲料店,台北市信義區松山路557號,25.037122,121.578397
五十嵐,50嵐 福和店,3.7,334,冰品飲料店,新北市永和區福和路239號,25.0073483,121.5183179
五十嵐,50嵐 同安店,4.1,369,冰品飲料店,台北市中正區同安街32號,25.0243088,121.5217755
五十嵐,50嵐 南京三民店,3.6,114,冰品飲料店,台北市松山區南京東路五段123巷37號,25.0531024,121.560708
五十嵐,50嵐 頭前店,4.2,310,冰品飲料店,新北市新莊區化成路209-2號,25.051575,121.465991
五十嵐,50嵐 北寧店,3.6,216,冰品飲料店,台北市松山區北寧路26號,25.049026,121.552769
五十嵐,50嵐 板橋中山二店,3.8,355,冰品飲料店,新北市板橋區中山路一段135號,25.0105744,121.4624245
