brand,name,star,comment,class,address,latitude,longitude
清心福全,清心福全和平東店-珍珠奶茶手搖飲料專賣店,3.5,137,無酒精飲料店,台北市大安區和平東路三段294號,25.020718,121.556174
清心福全,清心福全中和景新店,5.0,4,無酒精飲料店,新北市中和區景新街382號,24.9898841,121.5123513
清心福全,清心福全安民店-珍珠奶茶手搖飲料專賣店,3.2,36,珍珠奶茶,新北市新店區安民街189-6號,24.9710719,121.5169127
清心福全,清心福全峨眉店-珍珠奶茶手搖飲專賣店,2.3,72,珍珠奶茶,台北市萬華區峨眉街49號,25.043643,121.506818
清心福全,清心福全仁愛店-珍珠奶茶手搖飲料專賣店,3.5,85,珍珠奶茶,新北市林口區仁愛路二段15號,25.0761108,121.3858401
清心福全,清心福全安康店-珍珠奶茶手搖飲料專賣店,3.1,94,無酒精飲料店,新北市新店區安康路二段146號之一,24.9615574,121.5122943
清心福全,清心福全永和永福店-珍珠奶茶手搖飲料專賣店,3.7,114,冰品飲料店,新北市永和區福和路124號 號,25.0080419,121.5220644
清心福全,清心福全木新店-珍珠奶茶手搖飲料專賣店,4.1,167,無酒精飲料店,台北市文山區木新路三段143號,24.9817803,121.5615574
清心福全,清心福全淡水大忠店-珍珠奶茶手搖飲料專賣店,3.4,129,冰品飲料店,新北市淡水區中山北路二段177號,25.184703,121.4441096
清心福全,清心福全港墘店,3.0,245,無酒精飲料店,台北市內湖區內湖路一段737巷56號,25.0807176,121.5790163
清心福全,清心福全三峽大學店（來電外送26731238免外送費）,4.8,144,冰品飲料店,新北市三峽區國際一街36號,24.9426896,121.3734502
清心福全,清心福全大直店,3.0,149,冰品飲料店,台北市中山區北安路528號,25.079704,121.546447
清心福全,清心福全新莊新泰店-珍珠奶茶手搖飲料專賣店,4.1,83,珍珠奶茶,新北市新莊區新泰路323號,25.0415338,121.445068
清心福全,清心福全泰山明志店-珍珠奶茶手搖飲料專賣店,4.0,105,無酒精飲料店,新北市泰山區明志路三段178號,25.0390001,121.4241943
清心福全,清心福全新莊新豐店“位於新莊廟街旁”,4.2,99,無酒精飲料店,新北市新莊區新泰路79號,25.0344346,121.4492836
清心福全,清心福全北投光明店-珍珠奶茶手搖飲料專賣店,3.3,145,無酒精飲料店,台北市北投區光明路148號,25.1342966,121.5024377
清心福全,清心福全永和得和店-珍珠奶茶手搖飲料專賣店,2.8,74,無酒精飲料店,新北市永和區成功路二段97號,24.9991098,121.5269065
清心福全,清心福全松山東興店-珍珠奶茶手搖飲料專賣店,4.1,110,無酒精飲料店,台北市松山區南京東路五段234號-2號,25.0509857,121.5659878
清心福全,清心福全中山松江店（錦州）-珍珠奶茶手搖飲料專賣店,4.0,150,無酒精飲料店,台北市中山區錦州街247-1號,25.0604633,121.5340317
清心福全,清心福全林口三井店,3.9,433,冰品飲料店,新北市林口區文化二路一段66號1樓,25.0687982,121.3657599
清心福全,清心福全信義永吉店-珍珠奶茶手搖飲料專賣店,3.9,136,珍珠奶茶,台北市信義區永吉路30巷73之2號73之2號,25.0441828,121.5688604
清心福全,清心福全 大同站前店,3.6,214,冰品飲料店,台北市中山區長安西路52-1號,25.0486177,121.5190306
清心福全,清心福全（青島東店）珍珠奶茶手搖飲料店,3.6,156,無酒精飲料店,台北市中正區杭州南路一段10號,25.04309,121.5264659
清心福全,清心福全大安市民店-珍珠奶茶手搖飲料專賣店,3.6,89,冰品飲料店,台北市大安區市民大道三段136號,25.044714,121.5349565
清心福全,清心福全林口忠孝店 珍珠奶茶手搖飲料專賣店,3.5,283,冰品飲料店,新北市林口區忠孝路292號玄泰文華,25.0728059,121.3674303
清心福全,清心福全汐止忠孝東店-珍珠奶茶手搖飲料專賣店,3.6,123,珍珠奶茶,新北市汐止區忠孝東路394號,25.0704587,121.6658733
清心福全,清心福全萬華昆明店-珍珠奶茶手搖飲料專賣店,3.2,191,茶葉店,台北市萬華區昆明街132號,25.0432649,121.5047849
清心福全,清心福全冷飲店(松柏店),3.7,169,冰品飲料店,新北市板橋區松柏街4號,25.0293786,121.4740664
清心福全,清心福全 北投知行店,2.6,99,冰品飲料店,台北市北投區知行路287號,25.1216429,121.467244
清心福全,清心福全新莊建中店-珍珠奶茶手搖飲料專賣店,4.2,105,冰品飲料店,新北市新莊區建中街49號,25.0370671,121.4482062
清心福全,清心福全永和樂華店-珍珠奶茶手搖飲料專賣店,3.9,113,冰品飲料店,新北市永和區永和路一段149號,25.009155,121.513978
清心福全,清心福全蘆洲永樂,3.5,241,冰品飲料店,新北市蘆洲區永樂街43之1號,25.0883298,121.4576475
清心福全,清心福全三芝店-珍珠奶茶手搖飲料專賣店,3.7,101,冰品飲料店,新北市三芝區淡金路二段14號,25.2595481,121.5024722
清心福全,清心福全淡水淡大店-珍珠奶茶手搖飲料專賣店,3.3,90,冰品飲料店,新北市淡水區北新路182巷28號1樓,25.1779399,121.4490194
清心福全,清心福全西湖店 珍珠奶茶手搖飲料專賣店,3.6,93,無酒精飲料店,台北市內湖區內湖路一段285巷3號No,25.0824753,121.5669929
清心福全,清心福全延平北店-珍珠奶茶手搖飲專賣店,2.9,99,無酒精飲料店,台北市大同區延平北路三段25-1號,25.0643799,121.511289
清心福全,清心福全萬華成都店-珍珠奶茶手搖飲料專賣店,3.3,175,無酒精飲料店,台北市萬華區成都路30號,25.042504,121.506627
清心福全,清心福全淡水紅樹林店-珍珠奶茶手搖飲料專賣店,4.1,92,冰品飲料店,新北市淡水區中正東路二段35號,25.1563676,121.4594018
清心福全,清心福全南港店-珍珠奶茶手搖飲料專賣店,3.3,179,無酒精飲料店,台北市南港區南港路三段20號,25.0543845,121.5925894
清心福全,清心福全永和永貞店-珍珠奶茶手搖飲料專賣店,2.7,156,珍珠奶茶,新北市永和區永貞路392號,25.0074579,121.5094159
清心福全,清心福全中和景安店-珍珠奶茶手搖飲料專賣店,2.9,140,珍珠奶茶,新北市中和區景安路199號,24.9927479,121.5049181
清心福全,清心福全士林文昌店,3.6,105,珍珠奶茶,台北市士林區文昌路16號,25.095002,121.521806
清心福全,清心福全士林福華店- 珍珠奶茶手搖飲料專賣店,3.5,96,無酒精飲料店,台北市士林區福華路142號,25.1033041,121.5227905
清心福全,清心福全師大店-珍珠奶茶手搖飲料專賣店,3.5,109,冰品飲料店,台北市大安區師大路108號,25.0220463,121.5281649
清心福全,清心福全北深新店-珍珠奶茶手搖飲料專賣店,4.0,87,珍珠奶茶,新北市深坑區北深路三段171號,25.0035084,121.6017081
清心福全,清心福全蘆洲仁愛店-珍珠奶茶手搖飲料專賣店,4.7,243,冰品飲料店,新北市蘆洲區民族路470號,25.0917881,121.4716146
清心福全,清心福全泰山明志二店-珍珠奶茶手搖飲料專賣店,4.5,226,無酒精飲料店,新北市泰山區明志路二段63號,25.0525625,121.4291442
清心福全,清心福全新莊中正店-珍珠奶茶手搖飲料專賣店,4.7,259,無酒精飲料店,新北市新莊區中正路891-46號,25.0226529,121.413744
清心福全,清心福全 文山辛亥店,3.6,245,冰品飲料店,台北市文山區辛亥路四段247號,25.0010494,121.5549008
清心福全,清心福全三重大同北店-珍珠奶茶手搖飲料專賣店,3.5,64,冰品飲料店,新北市三重區大同北路53號,25.0632336,121.495293
清心福全,清心福全 景文店,2.4,196,冰品飲料店,台北市文山區景文街129號,24.9902166,121.5411819
清心福全,清心福全湳雅店-珍珠奶茶手搖飲料專賣店,3.4,122,冰品飲料店,新北市板橋區南雅南路一段81號,25.0055175,121.4557262
清心福全,清心福全中山店-珍珠奶茶手搖飲料專賣店,3.7,199,無酒精飲料店,新北市板橋區中山路二段183號,25.0169839,121.476228
清心福全,清心福全龍山店- 珍珠奶茶手搖飲料專賣店,3.5,198,無酒精飲料店,台北市萬華區廣州街217號,25.0368006,121.499096
清心福全,清心福全康定店-珍珠奶茶手搖飲料專賣店,3.5,117,無酒精飲料店,台北市萬華區康定路322號,25.0357596,121.501215
清心福全,清心福全蘆洲民義店-珍珠奶茶手搖飲料專賣店,3.5,86,冰品飲料店,新北市蘆洲區民義街119號,25.0912551,121.4741335
清心福全,清心福全金山中山店-珍珠奶茶手搖飲料專賣店,3.2,155,無酒精飲料店,新北市金山區中山路127號,25.2198227,121.6391871
清心福全,清心福全淡水中山店-珍珠奶茶手搖專賣店,3.7,104,珍珠奶茶,新北市淡水區中山路166號,25.173809,121.4412687
清心福全,清心福全樹林太元店,3.9,85,冰品飲料店,新北市樹林區太元街59號,24.978776,121.419032
清心福全,清心福全新莊雙鳳店-珍珠奶茶手搖飲料專賣店,4.2,250,冰品飲料店,新北市新莊區雙鳳路24號,25.0270927,121.4167274
清心福全,清心福全土城延吉店-珍珠奶茶手搖飲料專賣店,4.2,137,冰品飲料店,新北市土城區延吉街90號,24.9865475,121.4707408
清心福全,清心福全圭柔山店-珍珠奶茶手搖飲料專賣店,3.6,53,冰品飲料店,新北市淡水區淡金路三段258號,25.2064595,121.449039
清心福全,清心福全昌隆店-珍珠奶茶手搖飲料專賣店,2.9,75,冰品飲料店,新北市新莊區昌隆街24號,25.0506911,121.4539023
清心福全,清心福全三重三和店-珍珠奶茶手搖飲料專賣店,4.0,190,珍珠奶茶,新北市三重區三和路四段197號,25.0793421,121.4822075
清心福全,清心福全淡水淡金店-珍珠奶茶手搖飲料專賣店,3.8,94,冰品飲料店,新北市淡水區淡金路四段536號,25.2268011,121.4520085
清心福全,清心福全中正中華店-珍珠奶茶手搖飲料專賣店,3.4,79,無酒精飲料店,台北市中正區中華路二段307巷6號,25.0287771,121.5055345
清心福全,清心福全三重自強店-珍珠奶茶手搖飲料專賣店,3.8,90,冰品飲料店,新北市三重區自強路一段314號,25.0684778,121.4910977
清心福全,清心福全泰林店-珍珠奶茶手搖飲料專賣店,4.1,149,無酒精飲料店,新北市泰山區泰林路二段195號1樓,25.061229,121.4332803
清心福全,清心福全八里中山店--珍珠奶茶手搖飲專賣店,3.5,164,珍珠奶茶,新北市八里區中山路二段181號,25.150269,121.4050177
清心福全,清心福全新莊四維店-珍珠奶茶手搖飲料專賣店,4.1,59,珍珠奶茶,新北市新莊區龍安路238號,25.0197073,121.4206647
清心福全,清心福全新莊輔大店-珍珠奶茶手搖飲料專賣店,4.3,78,珍珠奶茶,新北市新莊區中正路516-36號,25.03226,121.432601
清心福全,清心福全珍珠奶茶手搖飲料五股工商店,3.5,175,冰品飲料店,新北市五股區工商路96號,25.0854839,121.437804
清心福全,清心福全淡水英專店-珍珠奶茶手搖飲料專賣店,3.6,130,無酒精飲料店,新北市淡水區英專路50號,25.1706405,121.4457449
清心福全,清心福全板橋僑中店-珍珠奶茶手搖飲料專賣店,3.7,214,冰品飲料店,新北市板橋區僑中一街124巷1弄1號,25.0120488,121.4457591
清心福全,清心福全中央店-珍珠奶茶手搖飲料專賣店,3.4,63,無酒精飲料店,新北市土城區慶安街107號,24.9719879,121.4404738
清心福全,清心福全三重五華店-珍珠奶茶手搖飲料專賣店,3.9,144,珍珠奶茶,新北市三重區五華街136之1號,25.0837371,121.4915329
清心福全,清心福全淡水水源店-珍珠奶茶手搖飲料專賣店,3.9,114,冰品飲料店,新北市淡水區水源街二段64號,25.1740587,121.4510639
清心福全,清心福全工六店-珍珠奶茶手搖飲料專賣店,4.0,129,冰品飲料店,新北市林口區中正路10號,25.0775077,121.3962964
清心福全,清心福全-碇坪店 珍珠奶茶手 搖飲料專賣店,3.8,22,無酒精飲料店,新北市石碇區碇坪路一段12號,25.0060057,121.6514252
清心福全,清心福全蘆洲中華店-珍珠奶茶手搖飲料專賣店,4.4,686,冰品飲料店,新北市蘆洲區中華街25-1號,25.0815014,121.4634896
清心福全,清心福全新莊福壽店,3.4,252,冰品飲料店,新北市新莊區福壽街8號,25.0475971,121.4578921
清心福全,清心福全樹林大保店-珍珠奶茶手搖飲料專賣店,3.8,53,無酒精飲料店,新北市樹林區保安街一段263號1樓,24.9968662,121.4194791
清心福全,清心福全新莊富國店-珍珠奶茶手搖飲料專賣店,3.9,600,冰品飲料店,新北市新莊區富國路76號,25.025901,121.419927
清心福全,清心福全土城安和店-珍珠奶茶手搖飲料專賣店,3.4,96,無酒精飲料店,新北市土城區延和路35號,24.9893342,121.4658901
清心福全,清心福全鶯歌建國店-珍珠奶茶手搖飲料專賣店,3.3,43,無酒精飲料店,新北市鶯歌區光明街113號1樓,24.955663,121.3448667
清心福全,清心福全三重力行店-珍珠奶茶手搖飲料專賣店,4.1,93,冰品飲料店,新北市三重區力行路二段119號,25.0764585,121.4829458
清心福全,清心福全建安店-珍珠奶茶手搖飲料專賣店,3.0,56,無酒精飲料店,新北市新莊區建安街36號,25.0251185,121.4278737
